year,month,flat_type,block,street_name,storey_range,min_storey,max_storey,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,uniqueID
2015,5,4,459,TAMPINES ST 42,01 TO 03,1,3,89,Simplified,1987,71,370000,158802
2015,5,4,348,TAMPINES ST 33,10 TO 12,10,12,108,Model A,1996,80,380000,158803
2015,5,4,455,TAMPINES ST 42,01 TO 03,1,3,84,Simplified,1988,71,380000,158804
2015,5,4,354,TAMPINES ST 33,04 TO 06,4,6,107,Model A,1996,80,381000,158805
2015,5,4,342,TAMPINES ST 33,04 TO 06,4,6,109,Model A,1995,79,386000,158806
2015,5,4,136,SIMEI ST 1,07 TO 09,7,9,84,Simplified,1988,72,390000,158807
2015,5,4,370,TAMPINES ST 34,07 TO 09,7,9,100,Model A,1997,80,390000,158808
2015,5,4,395,TAMPINES AVE 7,01 TO 03,1,3,107,Model A,1994,78,395000,158809
2015,5,4,215,TAMPINES ST 23,10 TO 12,10,12,93,New Generation,1985,69,395000,158810
2015,5,4,322,TAMPINES ST 33,01 TO 03,1,3,107,Model A,1995,79,395000,158811
2015,5,4,209,TAMPINES ST 21,01 TO 03,1,3,104,Model A,1982,66,400000,158812
2015,5,4,874,TAMPINES ST 84,10 TO 12,10,12,104,Model A,1989,72,405000,158813
2015,5,4,291,TAMPINES ST 22,04 TO 06,4,6,105,Model A,1984,68,410000,158814
2015,5,4,136,SIMEI ST 1,10 TO 12,10,12,84,Simplified,1988,72,410000,158815
2015,5,4,486C,TAMPINES AVE 9,07 TO 09,7,9,107,Model A,1993,77,410000,158816
2015,5,4,248,TAMPINES ST 21,01 TO 03,1,3,91,New Generation,1984,68,410000,158817
2015,5,4,717,TAMPINES ST 72,07 TO 09,7,9,100,Model A,1997,81,410000,158818
2015,5,4,866,TAMPINES ST 83,01 TO 03,1,3,104,Model A,1989,73,410000,158819
2015,5,4,491C,TAMPINES ST 45,10 TO 12,10,12,104,Model A,1993,77,415000,158820
2015,5,4,489C,TAMPINES ST 45,10 TO 12,10,12,104,Model A,1989,73,418000,158821
2015,5,4,736,TAMPINES ST 72,10 TO 12,10,12,100,Model A,1997,81,418000,158822
2015,5,4,803,TAMPINES AVE 4,07 TO 09,7,9,94,New Generation,1984,68,420000,158823
2015,5,4,712,TAMPINES ST 71,13 TO 15,13,15,99,Model A,1997,80,420000,158824
2015,5,4,913,TAMPINES ST 91,04 TO 06,4,6,108,Model A,1984,68,420000,158825
2015,5,4,888A,TAMPINES ST 81,01 TO 03,1,3,104,Model A,1989,72,422000,158826
2015,5,4,101,SIMEI ST 1,04 TO 06,4,6,104,Model A,1988,72,425000,158827
2015,5,4,438,TAMPINES ST 43,10 TO 12,10,12,104,Model A,1985,69,425000,158828
2015,5,4,498E,TAMPINES ST 45,04 TO 06,4,6,106,Premium Apartment,1997,80,425000,158829
2015,5,4,837,TAMPINES ST 83,10 TO 12,10,12,105,Model A,1985,68,428100,158830
2015,5,4,861A,TAMPINES AVE 5,04 TO 06,4,6,104,Model A,1988,72,430000,158831
2015,5,4,841,TAMPINES ST 83,04 TO 06,4,6,84,Simplified,1986,70,430000,158832
2015,5,4,435,TAMPINES ST 43,04 TO 06,4,6,104,Model A,1986,70,433000,158833
2015,5,4,280,TAMPINES ST 22,07 TO 09,7,9,103,Model A,1984,68,435000,158834
2015,5,4,222,TAMPINES ST 24,10 TO 12,10,12,104,Model A,1985,68,435000,158835
2015,5,4,498D,TAMPINES ST 45,01 TO 03,1,3,106,Premium Apartment,1997,80,440000,158836
2015,5,4,465,TAMPINES ST 44,10 TO 12,10,12,105,Model A,1987,70,445000,158837
2015,5,4,414,TAMPINES ST 41,04 TO 06,4,6,103,Model A,1987,71,445000,158838
2015,5,4,498F,TAMPINES ST 45,07 TO 09,7,9,106,Premium Apartment,1997,81,448000,158839
2015,5,4,103,TAMPINES ST 11,10 TO 12,10,12,105,Model A,1982,66,450000,158840
2015,5,4,104,TAMPINES ST 11,10 TO 12,10,12,104,Model A,1982,66,450000,158841
2015,5,4,424,TAMPINES ST 41,10 TO 12,10,12,104,Model A,1985,68,450000,158842
2015,5,4,930,TAMPINES ST 91,10 TO 12,10,12,104,Model A,1984,68,453000,158843
2015,5,4,891A,TAMPINES AVE 8,07 TO 09,7,9,101,Model A,1997,80,458000,158844
2015,5,4,221,TAMPINES ST 24,10 TO 12,10,12,104,Model A,1984,68,460000,158845
2015,5,4,158,TAMPINES ST 12,07 TO 09,7,9,91,New Generation,1984,68,465000,158846
2015,5,4,142,TAMPINES ST 12,04 TO 06,4,6,103,Model A,1984,68,468000,158847
2015,5,4,230B,TAMPINES ST 24,01 TO 03,1,3,108,Model A,1993,77,470000,158848
2015,5,4,842G,TAMPINES ST 82,07 TO 09,7,9,107,Model A,1995,79,472000,158849
2015,5,4,505,TAMPINES CTRL 1,01 TO 03,1,3,109,Model A,1989,73,490000,158850
2015,5,4,271,TAMPINES ST 21,07 TO 09,7,9,115,Model A,1984,68,490000,158851
2015,5,4,842B,TAMPINES ST 82,10 TO 12,10,12,107,Model A,1995,78,500000,158852
2015,5,4,106,SIMEI ST 1,10 TO 12,10,12,104,Model A,1988,72,502000,158853
2015,5,4,150,TAMPINES ST 12,01 TO 03,1,3,103,Model A,1984,68,508000,158854
2015,5,4,237,TAMPINES ST 21,10 TO 12,10,12,108,Model A,1984,68,510000,158855
2015,5,4,150,TAMPINES ST 12,07 TO 09,7,9,103,Model A,1984,68,523000,158856
2015,5,5,494C,TAMPINES ST 43,01 TO 03,1,3,125,Improved,1993,77,440000,158857
2015,5,5,486A,TAMPINES AVE 9,07 TO 09,7,9,126,Improved,1993,77,462000,158858
2015,5,5,278,TAMPINES ST 22,04 TO 06,4,6,132,Model A,1985,68,465000,158859
2015,5,5,306,TAMPINES ST 32,01 TO 03,1,3,123,Improved,1993,77,468000,158860
2015,5,5,491D,TAMPINES ST 45,04 TO 06,4,6,124,Improved,1993,77,473000,158861
2015,5,5,493E,TAMPINES ST 43,10 TO 12,10,12,128,Improved,1993,77,479000,158862
2015,5,5,278,TAMPINES ST 22,04 TO 06,4,6,135,Model A,1985,68,490000,158863
2015,5,5,257,TAMPINES ST 21,01 TO 03,1,3,121,Improved,1985,68,490000,158864
2015,5,5,320,TAMPINES ST 33,04 TO 06,4,6,128,Improved,1995,79,498000,158865
2015,5,5,110,SIMEI ST 1,01 TO 03,1,3,122,Improved,1988,72,500000,158866
2015,5,5,729,TAMPINES ST 71,04 TO 06,4,6,124,Improved,1997,81,506000,158867
2015,5,5,842,TAMPINES ST 82,07 TO 09,7,9,122,Improved,1986,70,508000,158868
2015,5,5,134,SIMEI ST 1,10 TO 12,10,12,122,Improved,1988,72,508000,158869
2015,5,5,704,TAMPINES ST 71,04 TO 06,4,6,120,Improved,1997,81,508000,158870
2015,5,5,229,TAMPINES ST 23,07 TO 09,7,9,121,Improved,1985,69,510000,158871
2015,5,5,387,TAMPINES ST 32,10 TO 12,10,12,126,Improved,1993,77,510000,158872
2015,5,5,257,TAMPINES ST 21,04 TO 06,4,6,121,Improved,1985,68,518000,158873
2015,5,5,384,TAMPINES ST 32,10 TO 12,10,12,125,Improved,1993,77,520000,158874
2015,5,5,260,TAMPINES ST 21,07 TO 09,7,9,133,Model A,1984,68,523000,158875
2015,5,5,164,SIMEI RD,04 TO 06,4,6,122,Improved,1989,72,530000,158876
2015,5,5,210,TAMPINES ST 23,10 TO 12,10,12,121,Improved,1985,69,530000,158877
2015,5,5,725,TAMPINES ST 71,04 TO 06,4,6,123,Improved,1997,81,530000,158878
2015,5,5,730,TAMPINES ST 71,10 TO 12,10,12,119,Improved,1997,81,532888,158879
2015,5,5,153,SIMEI ST 1,07 TO 09,7,9,122,Improved,1988,72,537000,158880
2015,5,5,804,TAMPINES AVE 4,07 TO 09,7,9,121,Improved,1984,68,540000,158881
2015,5,5,882,TAMPINES ST 84,07 TO 09,7,9,122,Improved,1986,70,540000,158882
2015,5,5,268,TAMPINES ST 21,07 TO 09,7,9,133,Model A,1984,68,550000,158883
2015,5,5,702,TAMPINES ST 71,10 TO 12,10,12,119,Improved,1997,81,550000,158884
2015,5,5,842F,TAMPINES ST 82,07 TO 09,7,9,133,Model A,1995,79,618000,158885
2015,5,5,518B,TAMPINES CTRL 7,07 TO 09,7,9,108,DBSS,2008,92,665000,158886
2015,5,5,518B,TAMPINES CTRL 7,10 TO 12,10,12,108,DBSS,2008,92,688000,158887
2015,5,5,515B,TAMPINES CTRL 7,10 TO 12,10,12,114,DBSS,2008,92,690000,158888
2015,5,5,515D,TAMPINES CTRL 7,07 TO 09,7,9,109,DBSS,2008,92,728000,158889
2015,5,EXECUTIVE,737,TAMPINES ST 72,04 TO 06,4,6,140,Apartment,1997,81,595000,158890
2015,5,EXECUTIVE,428,TAMPINES ST 41,04 TO 06,4,6,148,Maisonette,1986,69,600000,158891
2015,5,EXECUTIVE,858,TAMPINES AVE 5,01 TO 03,1,3,146,Maisonette,1988,71,660000,158892
2015,5,EXECUTIVE,863,TAMPINES ST 83,10 TO 12,10,12,146,Maisonette,1988,71,680000,158893
2015,5,EXECUTIVE,856B,TAMPINES ST 82,10 TO 12,10,12,145,Apartment,1995,79,720000,158894
2015,5,EXECUTIVE,858,TAMPINES AVE 5,01 TO 03,1,3,154,Maisonette,1988,71,738000,158895
2015,5,EXECUTIVE,148,TAMPINES AVE 5,07 TO 09,7,9,142,Apartment,1985,68,782000,158896
2015,5,2,161,LOR 1 TOA PAYOH,01 TO 03,1,3,40,Improved,1972,55,238000,158897
2015,5,3,195,KIM KEAT AVE,01 TO 03,1,3,66,Improved,1973,57,260000,158898
2015,5,3,94,LOR 4 TOA PAYOH,04 TO 06,4,6,60,Standard,1967,51,280000,158899
2015,5,3,194,KIM KEAT AVE,10 TO 12,10,12,66,Improved,1973,57,285000,158900
2015,5,3,232,LOR 8 TOA PAYOH,04 TO 06,4,6,65,Improved,1976,60,290000,158901
2015,5,3,232,LOR 8 TOA PAYOH,07 TO 09,7,9,65,Improved,1976,60,295000,158902
2015,5,3,8,LOR 7 TOA PAYOH,10 TO 12,10,12,66,Improved,1970,54,297000,158903
2015,5,3,25,TOA PAYOH EAST,10 TO 12,10,12,67,Improved,1971,54,300000,158904
2015,5,3,72,LOR 5 TOA PAYOH,01 TO 03,1,3,64,Standard,1969,52,300000,158905
2015,5,3,1,LOR 7 TOA PAYOH,10 TO 12,10,12,67,Improved,1969,53,300000,158906
2015,5,3,73,LOR 4 TOA PAYOH,04 TO 06,4,6,62,Standard,1973,56,308000,158907
2015,5,3,232,LOR 8 TOA PAYOH,07 TO 09,7,9,65,Improved,1976,60,308000,158908
2015,5,3,112,LOR 1 TOA PAYOH,04 TO 06,4,6,65,Improved,1967,51,320000,158909
2015,5,3,119,POTONG PASIR AVE 1,04 TO 06,4,6,67,New Generation,1984,68,325888,158910
2015,5,3,17,LOR 7 TOA PAYOH,16 TO 18,16,18,67,Improved,1971,54,330000,158911
2015,5,3,126,LOR 1 TOA PAYOH,07 TO 09,7,9,67,Improved,1970,53,340000,158912
2015,5,3,123,LOR 1 TOA PAYOH,04 TO 06,4,6,67,Improved,1970,53,363000,158913
2015,5,3,159,LOR 1 TOA PAYOH,04 TO 06,4,6,65,Improved,1972,55,370000,158914
2015,5,3,126,LOR 1 TOA PAYOH,13 TO 15,13,15,67,Improved,1970,53,372000,158915
2015,5,3,143,POTONG PASIR AVE 2,07 TO 09,7,9,74,Model A,1984,68,400000,158916
2015,5,4,214,LOR 8 TOA PAYOH,07 TO 09,7,9,82,Improved,1975,59,363000,158917
2015,5,4,114,POTONG PASIR AVE 1,01 TO 03,1,3,100,New Generation,1984,68,375000,158918
2015,5,4,214,LOR 8 TOA PAYOH,07 TO 09,7,9,82,Improved,1975,59,378000,158919
2015,5,4,219,LOR 8 TOA PAYOH,16 TO 18,16,18,82,Improved,1978,61,390000,158920
2015,5,4,18,JOO SENG RD,04 TO 06,4,6,106,Model A,1984,67,410000,158921
2015,5,4,15,JOO SENG RD,01 TO 03,1,3,106,Model A,1984,67,416888,158922
2015,5,4,252,KIM KEAT LINK,01 TO 03,1,3,104,Model A,1988,72,455000,158923
2015,5,4,244,KIM KEAT LINK,07 TO 09,7,9,104,Model A,1989,72,461000,158924
2015,5,4,204,TOA PAYOH NTH,07 TO 09,7,9,87,Improved,1973,57,463000,158925
2015,5,4,253,KIM KEAT AVE,04 TO 06,4,6,103,Model A,1989,72,465000,158926
2015,5,4,102,POTONG PASIR AVE 1,04 TO 06,4,6,104,Model A,1984,67,515000,158927
2015,5,4,135,POTONG PASIR AVE 3,01 TO 03,1,3,103,Model A,1984,68,518000,158928
2015,5,4,143,POTONG PASIR AVE 2,07 TO 09,7,9,104,Model A,1984,68,525000,158929
2015,5,4,6,LOR 7 TOA PAYOH,04 TO 06,4,6,101,Model A,1998,82,550000,158930
2015,5,4,79B,TOA PAYOH CTRL,01 TO 03,1,3,92,Model A,2009,92,570000,158931
2015,5,4,10,LOR 7 TOA PAYOH,10 TO 12,10,12,104,Model A,1998,82,585000,158932
2015,5,4,79A,TOA PAYOH CTRL,25 TO 27,25,27,76,Model A,2009,92,630000,158933
2015,5,4,79E,TOA PAYOH CTRL,34 TO 36,34,36,76,Model A,2009,92,651000,158934
2015,5,4,152,LOR 2 TOA PAYOH,10 TO 12,10,12,86,Model A,2006,89,680000,158935
2015,5,4,79B,TOA PAYOH CTRL,07 TO 09,7,9,91,Model A,2009,92,692000,158936
2015,5,4,79D,TOA PAYOH CTRL,07 TO 09,7,9,92,Model A,2009,92,698000,158937
2015,5,4,79E,TOA PAYOH CTRL,40 TO 42,40,42,90,Model A,2009,93,760000,158938
2015,5,5,217,LOR 8 TOA PAYOH,22 TO 24,22,24,114,Standard,1976,60,505000,158939
2015,5,5,224,LOR 8 TOA PAYOH,16 TO 18,16,18,114,Standard,1976,59,515000,158940
2015,5,5,50,LOR 5 TOA PAYOH,01 TO 03,1,3,123,Improved,1993,76,605000,158941
2015,5,5,49,LOR 5 TOA PAYOH,04 TO 06,4,6,124,Improved,1993,76,641500,158942
2015,5,5,35,LOR 5 TOA PAYOH,10 TO 12,10,12,119,Improved,1997,81,678000,158943
2015,5,5,48,LOR 5 TOA PAYOH,07 TO 09,7,9,125,Improved,1993,76,695000,158944
2015,5,5,144,LOR 2 TOA PAYOH,04 TO 06,4,6,110,Improved,2002,86,738888,158945
2015,5,5,136,POTONG PASIR AVE 3,10 TO 12,10,12,147,Model A-Maisonette,1984,68,858000,158946
2015,5,5,81,LOR 4 TOA PAYOH,16 TO 18,16,18,122,Improved,1997,80,868000,158947
2015,5,EXECUTIVE,237,LOR 1 TOA PAYOH,01 TO 03,1,3,146,Maisonette,1986,70,790000,158948
2015,5,3,22,MARSILING DR,04 TO 06,4,6,67,New Generation,1977,61,260000,158949
2015,5,3,206,MARSILING DR,04 TO 06,4,6,68,New Generation,1981,64,263000,158950
2015,5,3,129,MARSILING RISE,07 TO 09,7,9,60,Improved,1985,68,268000,158951
2015,5,3,22,MARSILING DR,01 TO 03,1,3,82,New Generation,1977,61,270000,158952
2015,5,3,17,MARSILING LANE,04 TO 06,4,6,65,Improved,1984,68,275000,158953
2015,5,3,159,WOODLANDS ST 13,04 TO 06,4,6,73,Model A,1990,74,290000,158954
2015,5,3,310,WOODLANDS ST 31,04 TO 06,4,6,73,Model A,1993,77,294500,158955
2015,5,3,319,WOODLANDS ST 31,04 TO 06,4,6,73,Model A,1993,76,296000,158956
2015,5,3,166,WOODLANDS ST 13,04 TO 06,4,6,67,New Generation,1986,70,298000,158957
2015,5,3,849,WOODLANDS ST 82,01 TO 03,1,3,69,New Generation,1995,79,302000,158958
2015,5,3,317,WOODLANDS ST 31,07 TO 09,7,9,73,Model A,1993,76,305000,158959
2015,5,4,33,MARSILING DR,07 TO 09,7,9,98,New Generation,1978,61,293888,158960
2015,5,4,312,WOODLANDS ST 31,04 TO 06,4,6,84,Simplified,1989,73,305000,158961
2015,5,4,853,WOODLANDS ST 83,01 TO 03,1,3,84,Simplified,1993,77,320000,158962
2015,5,4,666,WOODLANDS RING RD,01 TO 03,1,3,86,Model A2,2000,84,325000,158963
2015,5,4,684A,WOODLANDS DR 73,01 TO 03,1,3,103,Premium Apartment,2000,83,335000,158964
2015,5,4,156,WOODLANDS ST 13,01 TO 03,1,3,91,New Generation,1986,70,336000,158965
2015,5,4,743,WOODLANDS CIRCLE,07 TO 09,7,9,91,Model A2,1997,81,338000,158966
2015,5,4,896A,WOODLANDS DR 50,01 TO 03,1,3,99,Model A,1997,80,340000,158967
2015,5,4,787C,WOODLANDS CRES,01 TO 03,1,3,100,Model A,1997,81,340000,158968
2015,5,4,329,WOODLANDS ST 32,01 TO 03,1,3,89,Simplified,1989,73,341000,158969
2015,5,4,802,WOODLANDS ST 81,07 TO 09,7,9,84,Simplified,1989,73,343000,158970
2015,5,4,770,WOODLANDS DR 60,07 TO 09,7,9,100,Model A,1997,81,348000,158971
2015,5,4,773,WOODLANDS DR 60,04 TO 06,4,6,93,Model A2,1997,81,350000,158972
2015,5,4,748,WOODLANDS CIRCLE,01 TO 03,1,3,103,Model A,1998,81,352000,158973
2015,5,4,762,WOODLANDS AVE 6,10 TO 12,10,12,102,Model A,1998,81,353000,158974
2015,5,4,775,WOODLANDS CRES,10 TO 12,10,12,91,Model A2,1997,81,355000,158975
2015,5,4,786C,WOODLANDS DR 60,04 TO 06,4,6,100,Model A,1997,81,358000,158976
2015,5,4,732,WOODLANDS CIRCLE,01 TO 03,1,3,102,Model A,1997,81,360000,158977
2015,5,4,604,WOODLANDS DR 42,10 TO 12,10,12,91,Model A2,1997,81,360000,158978
2015,5,4,748,WOODLANDS CIRCLE,07 TO 09,7,9,102,Model A,1998,81,363000,158979
2015,5,4,436,WOODLANDS ST 41,04 TO 06,4,6,104,Model A,1996,80,365000,158980
2015,5,4,787C,WOODLANDS CRES,07 TO 09,7,9,100,Model A,1997,81,368000,158981
2015,5,4,702,WOODLANDS DR 40,10 TO 12,10,12,102,Model A,1996,80,368000,158982
2015,5,4,353,WOODLANDS AVE 1,01 TO 03,1,3,105,Model A,1996,80,368888,158983
2015,5,4,626,WOODLANDS AVE 6,10 TO 12,10,12,90,Model A2,1998,82,370000,158984
2015,5,4,763,WOODLANDS AVE 6,07 TO 09,7,9,102,Model A,1998,81,375000,158985
2015,5,4,713,WOODLANDS DR 70,07 TO 09,7,9,102,Model A,1996,80,375000,158986
2015,5,4,657,WOODLANDS RING RD,07 TO 09,7,9,102,Model A,1998,81,375000,158987
2015,5,4,801,WOODLANDS ST 81,07 TO 09,7,9,103,Model A,1989,73,375000,158988
2015,5,4,349,WOODLANDS AVE 3,10 TO 12,10,12,103,Model A,1988,72,377000,158989
2015,5,4,751,WOODLANDS CIRCLE,10 TO 12,10,12,103,Model A,1998,81,380000,158990
2015,5,4,311,WOODLANDS ST 31,10 TO 12,10,12,103,Model A,1993,77,380000,158991
2015,5,4,159,WOODLANDS ST 13,07 TO 09,7,9,103,Model A,1990,74,381500,158992
2015,5,4,895A,WOODLANDS DR 50,07 TO 09,7,9,99,Model A,1997,80,395000,158993
2015,5,4,319,WOODLANDS ST 31,10 TO 12,10,12,103,Model A,1993,76,400000,158994
2015,5,4,509,WOODLANDS DR 14,10 TO 12,10,12,107,Premium Apartment,1999,82,420000,158995
2015,5,4,520,WOODLANDS DR 14,10 TO 12,10,12,104,Premium Apartment,2000,84,422000,158996
2015,5,4,532,WOODLANDS DR 14,10 TO 12,10,12,106,Premium Apartment,1999,83,450000,158997
2015,5,5,9,MARSILING DR,04 TO 06,4,6,120,Standard,1976,59,338800,158998
2015,5,5,35,MARSILING DR,01 TO 03,1,3,118,Standard,1977,61,340000,158999
2015,5,5,137,MARSILING RD,01 TO 03,1,3,121,Improved,1985,69,365000,159000
2015,5,5,555,WOODLANDS DR 53,01 TO 03,1,3,115,Improved,1999,83,380000,159001
2015,5,5,689F,WOODLANDS DR 75,01 TO 03,1,3,111,Premium Apartment,2004,87,385000,159002
2015,5,5,741,WOODLANDS CIRCLE,07 TO 09,7,9,122,Improved,1997,81,390000,159003
2015,5,5,688C,WOODLANDS DR 75,07 TO 09,7,9,110,Premium Apartment,2004,87,390000,159004
2015,5,5,5A,MARSILING DR,04 TO 06,4,6,110,Improved,2002,85,393000,159005
2015,5,5,752,WOODLANDS CIRCLE,10 TO 12,10,12,122,Improved,1998,81,395000,159006
2015,5,5,688F,WOODLANDS DR 75,01 TO 03,1,3,110,Premium Apartment,2004,87,398000,159007
2015,5,5,586,WOODLANDS DR 16,01 TO 03,1,3,111,Improved,2001,85,400000,159008
2015,5,5,685B,WOODLANDS DR 73,01 TO 03,1,3,115,Premium Apartment,2002,86,400000,159009
2015,5,5,633,WOODLANDS RING RD,04 TO 06,4,6,121,Improved,1999,83,401000,159010
2015,5,5,603,WOODLANDS DR 42,01 TO 03,1,3,122,Improved,1997,81,405000,159011
2015,5,5,553,WOODLANDS DR 44,04 TO 06,4,6,115,Improved,2000,84,405000,159012
2015,5,5,703,WOODLANDS DR 40,04 TO 06,4,6,119,Improved,1996,80,410000,159013
2015,5,5,643,WOODLANDS RING RD,04 TO 06,4,6,123,Improved,1998,82,415000,159014
2015,5,5,538,WOODLANDS DR 16,10 TO 12,10,12,120,Improved,2000,84,420000,159015
2015,5,5,690B,WOODLANDS DR 75,13 TO 15,13,15,110,Premium Apartment,2004,87,420000,159016
2015,5,5,673,WOODLANDS DR 71,01 TO 03,1,3,110,Improved,2000,84,425000,159017
2015,5,5,879,WOODLANDS ST 82,01 TO 03,1,3,121,Improved,1996,80,425000,159018
2015,5,5,764A,WOODLANDS CIRCLE,13 TO 15,13,15,111,Improved,2003,87,430000,159019
2015,5,5,521,WOODLANDS DR 14,01 TO 03,1,3,126,Premium Apartment,2000,84,430000,159020
2015,5,5,603,WOODLANDS DR 42,04 TO 06,4,6,118,Improved,1997,80,430000,159021
2015,5,5,607,WOODLANDS RING RD,01 TO 03,1,3,122,Improved,1998,81,438000,159022
2015,5,5,704,WOODLANDS DR 40,10 TO 12,10,12,119,Improved,1996,80,440000,159023
2015,5,5,527,WOODLANDS DR 14,10 TO 12,10,12,126,Premium Apartment,1999,83,442888,159024
2015,5,5,323,WOODLANDS ST 32,04 TO 06,4,6,132,Model A,1995,78,450000,159025
2015,5,5,725,WOODLANDS AVE 6,04 TO 06,4,6,122,Improved,1997,81,453000,159026
2015,5,5,736,WOODLANDS CIRCLE,10 TO 12,10,12,121,Improved,1998,81,460000,159027
2015,5,5,686C,WOODLANDS DR 73,10 TO 12,10,12,114,Premium Apartment,2003,86,460000,159028
2015,5,5,509,WOODLANDS DR 14,07 TO 09,7,9,125,Premium Apartment,1999,82,460800,159029
2015,5,5,355,WOODLANDS AVE 1,10 TO 12,10,12,127,Improved,1996,80,475000,159030
2015,5,5,351,WOODLANDS AVE 1,07 TO 09,7,9,123,Improved,1996,80,482000,159031
2015,5,EXECUTIVE,583,WOODLANDS DR 16,01 TO 03,1,3,131,Apartment,2001,85,505000,159032
2015,5,EXECUTIVE,788,WOODLANDS AVE 6,10 TO 12,10,12,144,Maisonette,1997,81,548000,159033
2015,5,EXECUTIVE,656,WOODLANDS RING RD,01 TO 03,1,3,144,Maisonette,1998,81,555000,159034
2015,5,EXECUTIVE,804,WOODLANDS ST 81,04 TO 06,4,6,146,Maisonette,1988,72,555000,159035
2015,5,EXECUTIVE,788C,WOODLANDS CRES,01 TO 03,1,3,143,Maisonette,1999,83,560000,159036
2015,5,EXECUTIVE,356,WOODLANDS AVE 5,01 TO 03,1,3,144,Apartment,1996,80,570000,159037
2015,5,EXECUTIVE,533,WOODLANDS DR 14,10 TO 12,10,12,144,Premium Apartment,1999,83,575000,159038
2015,5,EXECUTIVE,358,WOODLANDS AVE 5,07 TO 09,7,9,144,Maisonette,1996,80,598000,159039
2015,5,EXECUTIVE,635,WOODLANDS RING RD,10 TO 12,10,12,142,Maisonette,1999,83,600000,159040
2015,5,EXECUTIVE,357,WOODLANDS AVE 5,10 TO 12,10,12,144,Apartment,1996,80,607000,159041
2015,5,EXECUTIVE,114,MARSILING RISE,01 TO 03,1,3,170,Apartment,1995,78,655000,159042
2015,5,EXECUTIVE,330,WOODLANDS AVE 1,01 TO 03,1,3,189,Apartment,1994,77,690000,159043
2015,5,EXECUTIVE,818,WOODLANDS ST 82,10 TO 12,10,12,177,Apartment,1994,78,770000,159044
2015,5,3,108,YISHUN RING RD,04 TO 06,4,6,68,Improved,1985,68,262000,159045
2015,5,3,397,YISHUN AVE 6,07 TO 09,7,9,73,Model A,1989,72,268000,159046
2015,5,3,125,YISHUN ST 11,04 TO 06,4,6,67,New Generation,1984,68,270000,159047
2015,5,3,235,YISHUN ST 21,04 TO 06,4,6,67,New Generation,1985,69,270000,159048
2015,5,3,722,YISHUN ST 71,04 TO 06,4,6,64,Simplified,1987,71,272000,159049
2015,5,3,108,YISHUN RING RD,04 TO 06,4,6,60,Improved,1985,68,274000,159050
2015,5,3,641,YISHUN ST 61,01 TO 03,1,3,64,Simplified,1992,76,275000,159051
2015,5,3,706,YISHUN AVE 5,04 TO 06,4,6,68,New Generation,1984,67,280000,159052
2015,5,3,397,YISHUN AVE 6,04 TO 06,4,6,73,Model A,1989,72,280000,159053
2015,5,3,304,YISHUN CTRL,07 TO 09,7,9,74,Model A,1988,71,280000,159054
2015,5,3,123,YISHUN ST 11,04 TO 06,4,6,68,New Generation,1985,69,280000,159055
2015,5,3,270,YISHUN ST 22,07 TO 09,7,9,74,Model A,1987,71,281000,159056
2015,5,3,716,YISHUN ST 71,04 TO 06,4,6,64,Simplified,1987,71,281888,159057
2015,5,3,264,YISHUN ST 22,10 TO 12,10,12,64,Simplified,1986,70,282000,159058
2015,5,3,107,YISHUN RING RD,10 TO 12,10,12,67,New Generation,1982,66,283000,159059
2015,5,3,861,YISHUN AVE 4,01 TO 03,1,3,74,Model A,1989,72,285000,159060
2015,5,3,409,YISHUN RING RD,04 TO 06,4,6,74,Model A,1988,72,285000,159061
2015,5,3,728,YISHUN ST 71,01 TO 03,1,3,70,Simplified,1987,70,285000,159062
2015,5,3,363,YISHUN RING RD,07 TO 09,7,9,74,Model A,1988,72,290000,159063
2015,5,3,219,YISHUN ST 21,07 TO 09,7,9,68,New Generation,1985,69,292000,159064
2015,5,3,138,YISHUN RING RD,07 TO 09,7,9,68,New Generation,1984,68,295000,159065
2015,5,3,629,YISHUN ST 61,04 TO 06,4,6,73,Model A,1988,71,296500,159066
2015,5,3,140,YISHUN RING RD,10 TO 12,10,12,68,New Generation,1985,68,296800,159067
2015,5,3,116,YISHUN RING RD,04 TO 06,4,6,74,Model A,1983,67,297000,159068
2015,5,3,621,YISHUN RING RD,01 TO 03,1,3,73,Model A,1988,71,298000,159069
2015,5,3,273,YISHUN ST 22,07 TO 09,7,9,74,Model A,1986,70,298000,159070
2015,5,3,734,YISHUN AVE 5,07 TO 09,7,9,67,New Generation,1985,68,300000,159071
2015,5,3,145,YISHUN ST 11,07 TO 09,7,9,67,New Generation,1985,69,300000,159072
2015,5,3,630,YISHUN ST 61,10 TO 12,10,12,73,Model A,1988,71,308000,159073
2015,5,3,833,YISHUN ST 81,01 TO 03,1,3,73,Model A,1988,72,310000,159074
2015,5,3,274,YISHUN ST 22,04 TO 06,4,6,74,Model A,1986,69,316988,159075
2015,5,3,131,YISHUN ST 11,07 TO 09,7,9,74,Model A,1985,68,317000,159076
2015,5,3,284,YISHUN AVE 6,10 TO 12,10,12,74,Model A,1987,71,318000,159077
2015,5,4,435,YISHUN AVE 6,04 TO 06,4,6,84,Simplified,1988,72,298000,159078
2015,5,4,770,YISHUN AVE 3,04 TO 06,4,6,84,Simplified,1986,70,300000,159079
